form_id,sample_number,establishment_id,establishment_number,establishment_name,establishment_state,project_code,project_name,collection_date,sample_source_name,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g
103244528,300426847,5970,M1542+P1542,Isernio's Sausage Co.,WA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,62
103240978,300428235,6036,P6164A,"Foster Poultry Farms, LLC",WA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103240425,300426797,6053,M6267+P6267,Interbay Food Company,WA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,6750,NULL,NULL,NULL,NULL
103236914,300427247,6488,P244+V244A,Plainville Farms,PA,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2023-08-01,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103241184,300428223,7591,M20935+P20935,"Michigan Turkey Producers Co-op, Inc.",MI,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2023-08-01,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103237728,300426756,7849,M21275+P21275,D&D Foods Inc.,NE,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,140,NULL,NULL,NULL,NULL
103239685,300428242,7855,P21234,Perdue Foods LLC,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103237114,300427264,7963,M21342+P21342,"WanRong Trading Corp., DBA Taihe Trading Corp.",NY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,170000,NULL,NULL,NULL,NULL
103239928,300426841,9123,M451B+P451B,"Sterling Foods, Inc.",FL,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,62
103224421,300426865,9259,M27389+P27389+V27389,Pitman Farms,CA,F_CH_CARC01,Follow-up sampling of Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103221479,300426851,9259,M27389+P27389+V27389,Pitman Farms,CA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103236743,300426758,9420,P20699A,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,140,NULL,NULL,NULL,NULL
103237152,300426782,9469,M31877+P31877,Twin Rivers Foods,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,140,NULL,NULL,NULL,NULL
103244310,300427291,9508,M31843+P31843,James River Correctional Ctr.,VA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,190
103242226,300428125,9745,P32174,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,1100,NULL,NULL,NULL,NULL
103243014,300426739,9813,M21863A+P21863A,Rio Grande Pak Foods,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,710,NULL,NULL,NULL,NULL
103240062,300427254,9850,M31980+P31980,"M & C Unico, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,200,NULL,NULL,NULL,NULL
103234629,300426862,12362,P855D,Pilgrim's Pride Corporation,GA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103242726,300426829,12461,P34308,"Sanderson Farms, Inc.",TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103227584,300427223,12590,M34495+P34495,J.J. Foodservice Inc.,CA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103239381,300427652,12632,P34453,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,21450,NULL,NULL,NULL,NULL
103239831,300427277,12994,P34805,Gold Creek Processing LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,NULL,NULL,NULL,NULL
103239703,300426762,13257,P33900+V33900,"Foster Poultry Farms, LLC",LA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,330,NULL,NULL,NULL,NULL
103238479,300426792,13729,P40183,"Sanderson Farms, Inc.",NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103243193,300426859,13841,P44097,"DG Foods, LLC",LA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103242817,300427240,13936,P39915+V39915,"LOCUST POINT FARMS, LLC",MD,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103242814,300427283,13936,P39915+V39915,"LOCUST POINT FARMS, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,280,NULL,NULL,NULL,NULL
103243149,300427566,123475,M44121+P44121,Pelleh Poultry Corp.,NY,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,9150,NULL,NULL,NULL,NULL
103238042,300427258,124118,M45080+P45080,Bas Foods Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,89,NULL,NULL,NULL,NULL
103242664,300427233,126027,P46091,"Ozark Mountain Poultry, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103243538,300428135,126987,M45465+P45465+V45465,Common Wealth Poultry Co,ME,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,24500,NULL,NULL,NULL,NULL
103237640,300427561,127006,P51179+V51179,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,21,NULL,NULL,NULL,NULL
103239246,300426726,127246,M48119+P48119,Custom Craft Poultry,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,54,NULL,NULL,NULL,NULL
103236725,300426763,127429,M45638+P45638,"Trilogy Foods, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,820,NULL,NULL,NULL,NULL
103218412,300427217,6162036,M45690+P45690,Selim's Doner Kebap House L.P.,TX,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103239728,300426804,6162036,M45690+P45690,Selim's Doner Kebap House L.P.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Negative,NULL,>4900000,NULL,NULL,NULL,NULL
103242320,300426731,6162090,P6519B,"Coastal Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,59,NULL,NULL,NULL,NULL
103237047,300426753,6162776,P45910,"Sanderson Farms, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,NULL,NULL,NULL,NULL
103243635,300426959,6162809,M51255+P51255,Natural State Processing,AR,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103240976,300426745,6162827,M48209+P48209,"Wholesum Foods, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,3550,NULL,NULL,NULL,NULL
103241864,300427251,6163106,M1305+P1305+V1305,"Holly Poultry, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,>4900000,NULL,NULL,NULL,NULL
103239840,300427275,6163810,M18554A+P18554A,JCG Industries,IL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,1600,NULL,NULL,NULL,NULL
103241750,300427547,6163896,M1234+P1234,Mountaire Farms Inc.,NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,21,NULL,NULL,NULL,NULL
103242103,300427712,6163939,P51345,Pearl River Foods,MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,2900,NULL,NULL,NULL,NULL
103236991,300426774,6164030,P46374,Sanderson Farms Processing Inc. Tyler Processing Division,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,110,NULL,NULL,NULL,NULL
103240234,300426789,6164265,P1949,"Simmons Prepared Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103242613,300427249,6164451,M544+P544,Jennie-O Turkey Store,MN,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2023-08-01,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103237839,300427718,6164918,P47016,"The Best Dressed Chicken, Inc.",SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103241314,300426740,6165638,M47472+P47472,"Pure Pasture Packing, LLC",MO,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,35000,NULL,NULL,NULL,NULL
103241712,300427237,6165818,M47579+P47579,Tyson Foods Inc.,TN,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103200426,300426855,6166294,M47835+P47835,"Service Meat Distributors, LLC",GA,F_CPT_LBW01,"Follow-up sampling of Chicken Parts – legs, breasts, wings",2023-08-01,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103239833,300426787,6166841,P1012,"Hodie Meats, INC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-01,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,18500,NULL,NULL,NULL,NULL
103239112,300428229,6167063,P1605,"Tide Mill Organic Farm, LLC",ME,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-01,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103238319,300428503,2,P32,"Mar-Jac Poultry, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,33,NULL,NULL,NULL,NULL
103238288,300427791,3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103241034,300427678,9,P177,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,59,NULL,NULL,NULL,NULL
103237527,300428228,29,P476,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103245373,300428522,29,P476,Pilgrim's Pride Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,<10,NULL,NULL,NULL,NULL
103242614,300428548,32,P646,"JCG Foods of Georgia, LLC",GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103238359,300428715,38,P855,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103236767,300428231,39,P910,"Harrison Poultry, Inc.",GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103237987,300428703,41,P1250,Fieldale Farms Corporation,GA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103237335,300428211,44,P1257,Fieldale Farms Corporation,GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,8350,NULL,NULL,NULL,NULL
103241088,300428665,63,P2686,"Keystone Foods, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,13450,NULL,NULL,NULL,NULL
103244016,300428204,245,P18873,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,8000,NULL,NULL,NULL,NULL
103242519,300427562,358,M8328+P8328,Halperns' Steak and Seafood,FL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,380,NULL,NULL,NULL,NULL
103244406,300427659,492,M18506+P18506,Pride Enterprise Food Products,FL,EXP_TU_MSK01,Exploratory Sampling for Mechanically Separated Turkey,2023-08-02,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103239047,300427648,496,M18726+P18726,La Bella Sausage,FL,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-08-02,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,190
103240082,300427629,564,P687,House of Raeford,SC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,4250,NULL,NULL,NULL,NULL
103237590,300427598,567,M7478+P1,"Tyson Foods, Inc.",NC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103240887,300428902,579,P622,"Tyson Foods, Inc.",NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,33,NULL,NULL,NULL,NULL
103240645,300427700,586,P1201,Pilgrim's Pride Corporation,NC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,33,NULL,NULL,NULL,NULL
103236887,300427650,589,P1243,"Perdue Foods, LLC.",NC,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2023-08-02,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,<60
103238001,300427587,592,P1309,House of Raeford Farms Inc.,SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103239693,300428139,672,P7987,"Amick Farms, LLC",SC,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2023-08-02,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,17000,NULL,NULL,NULL,NULL
103236649,300427607,734,P18285,Perdue Foods LLC,SC,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2023-08-02,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
