form_id,sample_number,establishment_id,establishment_number,establishment_name,establishment_state,project_code,project_name,collection_date,sample_source_name,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g
103401061,300581602,1668,M5916+P5916+V5916,"Longhini, LLC",CT,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103395098,300581603,1831,M18388+P18388,Kayem Foods Inc.,MA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103392976,300581470,1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391327,300581114,1943,M2130+P2130,Cooper Farms Processing,OH,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103390195,300581628,2250,P764,"Perdue Foods, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103388666,300581672,2260,P935,Allen Harim LLC,DE,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103393422,300581683,2267,P1318,"Perdue Foods, LLC",DE,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103396542,300582157,2267,P1318,"Perdue Foods, LLC",DE,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103388795,300581178,2278,P2178,PERDUE FOODS LLC,DE,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389779,300581979,2279,P2186,"GEORGE'S FOODS, LLC",VA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103393805,300581977,2351,P7927,"AMICK FARMS, LLC",MD,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103398031,300582144,2477,P39,Pine Manor Inc.,IN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103391658,300581512,2793,M1791+P27353,"Best Chicago Meat Company, LLC",IL,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103390113,300581394,2797,M1940+P17937+V1940,Ruprecht Company,IL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103390949,300581617,2961,M322A+P322,Pilgrim's Pride Corporation,MN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103398404,300582363,2964,P425+V425,"Northern Pride, Inc.",MN,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2024-05-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103393234,300581491,2969,M579+P579+V579,Jennie-O Turkey Store,MN,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2024-05-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103399328,300581170,3356,M4653A+P4653A+V4653A,"Agri Star Meat and Poultry, LLC",IA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389458,300581155,3543,P727+V727,"Simmons Prepared Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103396765,300582328,3650,M5562+P5562+V5562,S&S Quality Meats,KS,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103393057,300581253,3770,M13556+P13556,"Tyson Foods, Inc.",MO,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103393738,300581641,3786,M19433+P19433,Ambassador Meat Dist. Inc.,MO,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103396049,300581143,3833,P165H,Bachoco OK Foods,OK,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103397460,300581391,3846,P72,"Tyson Foods, Inc",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103399088,300582134,3849,P165M+V165M,Bachoco OK Foods,OK,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103390591,300582124,3852,P468,"Peco Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103396025,300581381,3853,P481,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103391981,300582212,3854,P511,"Butterball, LLC",AR,HC_TU_CARC01,HACCP Verification for Young Turkey Carcasses,2024-05-15,Animal-Turkey-Turkey Carcass Sponge,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389014,300582333,3858,P1009,Wayne Farms LLC,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103387848,300582186,3870,P5787,Pilgrim's Pride Corporation,LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391675,300582019,3873,M5842+P5842+V5842,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103400578,300581414,3881,P7101,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103392824,300582357,3883,P7156+V7156,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103389950,300581686,3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103390193,300581471,3901,M13456+P13456+V13456,"Tyson Foods, Inc.",AR,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391889,300582046,3906,P13584+V13584,George's Further Processing,AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389070,300582165,3942,P486,"Simmons Prepared Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389761,300582192,4093,P19865+V19865,House of Raeford Farms of LA,LA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103399982,300582045,4119,M10+P7212+V10,Buckhead Meat & Seafood of Houston.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103391576,300581213,4128,P325,"Tyson Foods, Inc.",TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103393953,300581946,4142,P218,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103389296,300581688,4236,P7044,"Tyson Foods, Inc.",TX,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103394333,300581130,4270,M7231+P7231,HEB Meat Plant,TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103399123,300581618,4281,M7271+P7271,"C & L Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103393872,300581417,4420,P19688+V19688,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103388318,300582359,4490,P522,"Sanderson Farms, Inc. (Processing Div)",MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103391227,300581249,4495,P1317+V1317,Wayne Farms LLC,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103394156,300581402,4496,P6504,"Peco Foods, Inc.",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103389096,300582356,4501,P192,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103388343,300582210,4505,P519,Amick Farms LLC,MS,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103393874,300582146,4506,P548,"JCG  Foods of Alabama, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391145,300581225,4509,P1235,Wayne Farms LLC,AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391929,300582338,4513,P6616+V6616,"Peco Foods, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103400185,300581237,4515,P6666,"Koch Foods of Gadsden, LLC",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103390921,300581407,4515,P6666,"Koch Foods of Gadsden, LLC",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103400183,300581390,4515,P6666,"Koch Foods of Gadsden, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103391774,300582552,4534,M19636+P19636,Tyson Foods Inc,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103399195,300582164,4534,M19636+P19636,Tyson Foods Inc,TN,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103395106,300582343,4538,P164,Tyson Foods Inc,MS,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103394486,300581687,4544,P509,Koch Foods LLC,TN,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103396800,300581393,4595,P6529,"Koch Foods of  Montgomery, AL",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103396795,300581374,4595,P6529,"Koch Foods of  Montgomery, AL",AL,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Wing,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103391760,300582557,4783,M20322+P20322,"Keystone Foods, LLC.",AL,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103394241,300581604,4984,M8139+P8139,Red Bird Farms Dist. Co.,CO,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Positive,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,NULL,Positive,NULL,NULL,NULL,NULL,NULL,NULL
103392993,300581601,5112,M18909+P157,"Foster Poultry Farms, LLC",CA,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103391290,300581691,5204,P2882,Perdue Foods LLC,CA,HC_CH_CARC01,HACCP Verification for Young Chicken Carcasses,2024-05-15,Animal-Chicken-Broiler / Young Chicken Carcass Rinse,NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103390691,300581149,5263,M4985+P4985,"Modesto Food Distributors, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103394086,300581478,5309,P6137A,"Foster Poultry Farms, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Positive,NULL,NULL,NULL,NULL,NULL,<10,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103395367,300581654,5333,P7632,"Foster Poultry Farms, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86 Sample not selected for Campylobacter analysis,NULL,NULL,NULL,NULL,NULL
103395804,300581514,5401,P9332A,Diestel Turkey Ranch,CA,HC_TU_COM01,Sampling for Ground and Other Comminuted Turkey (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Turkey",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103389611,300581644,5675,M4150+P4150,Tommy's Quality Meats,CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Breast,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103393415,300581153,5685,M4177+P4177+I4177,"Leyen Food, LLC",CA,HC_CPT_LBW01,"Sampling for Chicken Parts – Legs, Breasts, and  Wings",2024-05-15,Product-Raw-Intact-Chicken,Leg,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
103395459,300581517,5970,M1542+P1542,Isernio's Sausage Co.,WA,HC_CH_COM01,Sampling for Ground and Other Comminuted Chicken (not Mechanically Separated),2024-05-15,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",NULL,00,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL,NULL,NULL
