"","establishment_id","rolling_window","start_date","end_date","n_pos","n_pos_adj","percent_pos","percent_pos_adj","n_neg","percent_neg","total_sample_no","n_pos_breast","n_neg_breast","n_pos_leg","n_neg_leg","n_pos_wing","n_neg_wing","rw_category","establishment_size"
"200",41,"8","2024-02-25","2025-02-22",12,12,20.6896551724138,20.6896551724138,46,79.3103448275862,58,8,10,3,22,1,14,"3","Large"
"201",41,"9","2024-01-28","2025-01-25",10,10,17.8571428571429,17.8571428571429,46,82.1428571428571,56,6,11,3,22,1,13,"3","Large"
"202",41,"10","2023-12-31","2024-12-28",9,9,15.2542372881356,15.2542372881356,50,84.7457627118644,59,5,12,3,24,1,14,"2","Large"
"203",41,"11","2023-12-03","2024-11-30",6,6,10.1694915254237,10.1694915254237,53,89.8305084745763,59,4,15,1,23,1,15,"2","Large"
"204",41,"12","2023-10-29","2024-10-26",5,5,8.47457627118644,8.47457627118644,54,91.5254237288136,59,3,15,1,25,1,14,"2","Large"
"205",41,"13","2023-10-01","2024-09-28",3,3,5.08474576271187,5.08474576271187,56,94.9152542372881,59,1,16,1,26,1,14,"1","Large"
"206",41,"14","2023-09-03","2024-08-31",3,3,5.08474576271187,5.08474576271187,56,94.9152542372881,59,1,16,1,25,1,15,"1","Large"
"207",41,"15","2023-07-30","2024-07-27",3,3,5.17241379310345,5.17241379310345,55,94.8275862068966,58,1,17,1,23,1,15,"1","Large"
"208",41,"16","2023-07-02","2024-06-29",3,3,5.08474576271187,5.08474576271187,56,94.9152542372881,59,1,18,1,23,1,15,"1","Large"
"209",41,"17","2023-05-28","2024-05-25",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,0,18,1,23,0,15,"1","Large"
"210",41,"18","2023-04-30","2024-04-27",1,1,1.69491525423729,1.69491525423729,58,98.3050847457627,59,0,18,1,24,0,16,"1","Large"
"211",41,"19","2023-04-02","2024-03-30",1,1,1.69491525423729,1.69491525423729,58,98.3050847457627,59,0,17,1,25,0,16,"1","Large"
"212",41,"20","2023-02-26","2024-02-24",1,1,1.69491525423729,1.69491525423729,58,98.3050847457627,59,0,17,1,25,0,16,"1","Large"
"213",41,"21","2023-01-29","2024-01-27",2,2,3.44827586206897,3.44827586206897,56,96.551724137931,58,1,17,1,23,0,16,"1","Large"
"214",41,"22","2023-01-01","2023-12-30",2,2,3.44827586206897,3.44827586206897,56,96.551724137931,58,1,18,1,22,0,16,"1","Large"
"215",44,"1","2024-09-29","2025-09-27",3,2,12.5,8.33333333333333,21,87.5,24,1,9,0,7,2,5,"2","Large"
"216",44,"2","2024-09-01","2025-08-30",3,2,12.5,8.33333333333333,21,87.5,24,1,9,0,7,2,5,"2","Large"
"217",44,"3","2024-07-28","2025-07-26",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,9,0,8,1,5,"1","Large"
"218",44,"4","2024-06-30","2025-06-28",1,0,4.16666666666667,0,23,95.8333333333333,24,1,9,0,8,0,6,"1","Large"
"219",44,"5","2024-06-02","2025-05-31",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,8,1,8,0,6,"1","Large"
"220",44,"6","2024-04-28","2025-04-26",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,8,1,8,0,6,"1","Large"
"221",44,"7","2024-03-31","2025-03-29",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,7,1,8,0,7,"1","Large"
"222",44,"8","2024-02-25","2025-02-22",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,8,1,7,0,7,"1","Large"
"223",44,"9","2024-01-28","2025-01-25",1,0,4.34782608695652,0,22,95.6521739130435,23,0,8,1,7,0,7,"1","Large"
"224",44,"10","2023-12-31","2024-12-28",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"225",44,"11","2023-12-03","2024-11-30",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"226",44,"12","2023-10-29","2024-10-26",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,8,0,7,"1","Large"
"227",44,"13","2023-10-01","2024-09-28",1,0,4.16666666666667,0,23,95.8333333333333,24,0,7,1,8,0,8,"1","Large"
"228",44,"14","2023-09-03","2024-08-31",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"229",44,"15","2023-07-30","2024-07-27",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"230",44,"16","2023-07-02","2024-06-29",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"231",44,"17","2023-05-28","2024-05-25",1,0,4.16666666666667,0,23,95.8333333333333,24,0,8,1,7,0,8,"1","Large"
"232",44,"18","2023-04-30","2024-04-27",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,8,2,7,0,7,"1","Large"
"233",44,"19","2023-04-02","2024-03-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,9,2,6,0,7,"1","Large"
"234",44,"20","2023-02-26","2024-02-24",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,9,2,6,0,7,"1","Large"
"235",44,"21","2023-01-29","2024-01-27",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,9,2,6,0,7,"1","Large"
"236",44,"22","2023-01-01","2023-12-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,0,9,2,6,0,7,"1","Large"
"237",45,"1","2024-09-29","2025-09-27",1,1,1.81818181818182,1.81818181818182,54,98.1818181818182,55,0,30,0,0,1,24,"1","Large"
"238",45,"2","2024-09-01","2025-08-30",1,1,1.85185185185185,1.85185185185185,53,98.1481481481482,54,0,29,0,0,1,24,"1","Large"
"239",45,"3","2024-07-28","2025-07-26",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,0,30,0,0,1,25,"1","Large"
"240",45,"4","2024-06-30","2025-06-28",1,1,1.81818181818182,1.81818181818182,54,98.1818181818182,55,0,30,0,0,1,24,"1","Large"
"241",45,"5","2024-06-02","2025-05-31",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,0,31,0,0,1,24,"1","Large"
"242",45,"6","2024-04-28","2025-04-26",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,0,31,0,0,1,24,"1","Large"
"243",45,"7","2024-03-31","2025-03-29",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,0,31,0,0,3,22,"1","Large"
"244",45,"8","2024-02-25","2025-02-22",3,3,5.17241379310345,5.17241379310345,55,94.8275862068966,58,0,33,0,0,3,22,"1","Large"
"245",45,"9","2024-01-28","2025-01-25",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,0,32,0,0,3,20,"1","Large"
"246",45,"10","2023-12-31","2024-12-28",4,4,7.14285714285714,7.14285714285714,52,92.8571428571429,56,0,34,0,0,4,18,"1","Large"
"247",45,"11","2023-12-03","2024-11-30",4,4,7.01754385964912,7.01754385964912,53,92.9824561403509,57,0,34,0,0,4,19,"1","Large"
"248",45,"12","2023-10-29","2024-10-26",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,0,33,0,0,3,19,"1","Large"
"249",45,"13","2023-10-01","2024-09-28",3,3,5.26315789473684,5.26315789473684,54,94.7368421052632,57,0,35,0,0,3,19,"1","Large"
"250",45,"14","2023-09-03","2024-08-31",3,3,5.17241379310345,5.17241379310345,55,94.8275862068966,58,0,36,0,0,3,19,"1","Large"
"251",45,"15","2023-07-30","2024-07-27",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,0,35,0,0,3,18,"1","Large"
"252",45,"16","2023-07-02","2024-06-29",3,3,5.26315789473684,5.26315789473684,54,94.7368421052632,57,0,36,0,0,3,18,"1","Large"
"253",45,"17","2023-05-28","2024-05-25",3,3,5.35714285714286,5.35714285714286,53,94.6428571428571,56,0,34,0,0,3,19,"1","Large"
"254",45,"18","2023-04-30","2024-04-27",3,3,5.26315789473684,5.26315789473684,54,94.7368421052632,57,0,35,0,0,3,19,"1","Large"
"255",45,"19","2023-04-02","2024-03-30",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,0,37,0,0,1,19,"1","Large"
"256",45,"20","2023-02-26","2024-02-24",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,0,35,0,0,1,20,"1","Large"
"257",45,"21","2023-01-29","2024-01-27",1,1,1.72413793103448,1.72413793103448,57,98.2758620689655,58,0,36,0,0,1,21,"1","Large"
"258",45,"22","2023-01-01","2023-12-30",0,0,0,0,59,100,59,0,36,0,0,0,23,"1","Large"
"259",48,"1","2024-09-29","2025-09-27",3,2,6.97674418604651,4.65116279069767,40,93.0232558139535,43,0,22,0,13,3,5,"1","Large"
"260",48,"2","2024-09-01","2025-08-30",2,1,4.8780487804878,2.4390243902439,39,95.1219512195122,41,0,22,0,12,2,5,"1","Large"
"261",48,"3","2024-07-28","2025-07-26",3,2,7.69230769230769,5.12820512820513,36,92.3076923076923,39,1,20,0,11,2,5,"1","Large"
"262",48,"4","2024-06-30","2025-06-28",3,2,8.10810810810811,5.40540540540541,34,91.8918918918919,37,1,18,0,11,2,5,"1","Large"
"263",48,"5","2024-06-02","2025-05-31",3,2,8.57142857142857,5.71428571428571,32,91.4285714285714,35,1,18,0,9,2,5,"1","Large"
"264",48,"6","2024-04-28","2025-04-26",3,2,9.67741935483871,6.45161290322581,28,90.3225806451613,31,1,15,0,9,2,4,"1","Large"
"265",48,"7","2024-03-31","2025-03-29",2,1,6.89655172413793,3.44827586206897,27,93.1034482758621,29,1,15,0,8,1,4,"1","Large"
"266",48,"8","2024-02-25","2025-02-22",2,1,7.14285714285714,3.57142857142857,26,92.8571428571429,28,1,14,0,7,1,5,"1","Large"
"267",48,"9","2024-01-28","2025-01-25",1,0,3.84615384615385,0,25,96.1538461538462,26,1,13,0,7,0,5,"1","Large"
"268",48,"10","2023-12-31","2024-12-28",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,12,0,6,0,4,"1","Large"
"269",48,"11","2023-12-03","2024-11-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,12,0,6,0,4,"1","Large"
"270",48,"12","2023-10-29","2024-10-26",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,13,0,6,0,3,"1","Large"
"271",48,"13","2023-10-01","2024-09-28",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,11,0,7,0,4,"1","Large"
"272",48,"14","2023-09-03","2024-08-31",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,2,11,0,6,0,5,"1","Large"
"273",48,"15","2023-07-30","2024-07-27",1,0,4.16666666666667,0,23,95.8333333333333,24,1,13,0,6,0,4,"1","Large"
"274",48,"16","2023-07-02","2024-06-29",1,0,4.16666666666667,0,23,95.8333333333333,24,1,13,0,6,0,4,"1","Large"
"275",48,"17","2023-05-28","2024-05-25",1,0,4.16666666666667,0,23,95.8333333333333,24,1,13,0,6,0,4,"1","Large"
"276",48,"18","2023-04-30","2024-04-27",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,13,1,5,0,4,"1","Large"
"277",48,"19","2023-04-02","2024-03-30",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,12,1,5,0,5,"1","Large"
"278",48,"20","2023-02-26","2024-02-24",2,1,8.69565217391304,4.34782608695652,21,91.304347826087,23,1,13,1,4,0,4,"1","Large"
"279",48,"21","2023-01-29","2024-01-27",2,1,8.33333333333333,4.16666666666667,22,91.6666666666667,24,1,12,1,5,0,5,"1","Large"
"280",48,"22","2023-01-01","2023-12-30",1,0,4.16666666666667,0,23,95.8333333333333,24,0,14,1,4,0,5,"1","Large"
"281",53,"1","2024-09-29","2025-09-27",3,2,10,6.66666666666667,27,90,30,2,10,0,0,1,17,"1","Large"
"282",53,"2","2024-09-01","2025-08-30",3,2,9.09090909090909,6.06060606060606,30,90.9090909090909,33,2,12,0,0,1,18,"1","Large"
"283",53,"3","2024-07-28","2025-07-26",2,1,5.26315789473684,2.63157894736842,36,94.7368421052632,38,2,13,0,0,0,23,"1","Large"
"284",53,"4","2024-06-30","2025-06-28",2,1,5.12820512820513,2.56410256410256,37,94.8717948717949,39,2,12,0,0,0,25,"1","Large"
"285",53,"5","2024-06-02","2025-05-31",2,1,4.8780487804878,2.4390243902439,39,95.1219512195122,41,2,13,0,0,0,26,"1","Large"
"286",53,"6","2024-04-28","2025-04-26",3,2,6.81818181818182,4.54545454545455,41,93.1818181818182,44,2,13,0,0,1,28,"1","Large"
"287",53,"7","2024-03-31","2025-03-29",5,4,10.4166666666667,8.33333333333333,43,89.5833333333333,48,3,14,0,0,2,29,"2","Large"
"288",53,"8","2024-02-25","2025-02-22",6,5,11.7647058823529,9.80392156862745,45,88.2352941176471,51,4,14,0,0,2,31,"2","Large"
"289",53,"9","2024-01-28","2025-01-25",6,5,12.5,10.4166666666667,42,87.5,48,4,14,0,0,2,28,"2","Large"
"290",53,"10","2023-12-31","2024-12-28",6,5,11.7647058823529,9.80392156862745,45,88.2352941176471,51,4,14,0,0,2,31,"2","Large"
"291",53,"11","2023-12-03","2024-11-30",6,5,11.7647058823529,9.80392156862745,45,88.2352941176471,51,4,14,0,0,2,31,"2","Large"
"292",53,"12","2023-10-29","2024-10-26",5,4,10.4166666666667,8.33333333333333,43,89.5833333333333,48,3,13,0,0,2,30,"2","Large"
"293",53,"13","2023-10-01","2024-09-28",6,5,12.2448979591837,10.2040816326531,43,87.7551020408163,49,4,12,0,0,2,31,"2","Large"
"294",53,"14","2023-09-03","2024-08-31",6,5,12.2448979591837,10.2040816326531,43,87.7551020408163,49,4,10,0,0,2,33,"2","Large"
"295",53,"15","2023-07-30","2024-07-27",5,4,10.6382978723404,8.51063829787234,42,89.3617021276596,47,3,11,0,1,2,30,"2","Large"
"296",53,"16","2023-07-02","2024-06-29",5,4,10.2040816326531,8.16326530612245,44,89.7959183673469,49,3,12,0,1,2,31,"2","Large"
"297",53,"17","2023-05-28","2024-05-25",5,4,10,8,45,90,50,3,12,0,2,2,31,"2","Large"
"298",53,"18","2023-04-30","2024-04-27",4,3,7.84313725490196,5.88235294117647,47,92.156862745098,51,3,13,0,2,1,32,"1","Large"
"299",53,"19","2023-04-02","2024-03-30",3,2,5.88235294117647,3.92156862745098,48,94.1176470588235,51,3,13,0,2,0,33,"1","Large"
"300",53,"20","2023-02-26","2024-02-24",3,2,5.88235294117647,3.92156862745098,48,94.1176470588235,51,2,12,0,3,1,33,"1","Large"
"301",53,"21","2023-01-29","2024-01-27",3,3,5.55555555555556,5.55555555555556,51,94.4444444444444,54,2,12,0,3,1,36,"1","Large"
"302",53,"22","2023-01-01","2023-12-30",4,4,7.27272727272727,7.27272727272727,51,92.7272727272727,55,2,13,0,3,2,35,"1","Large"
"303",60,"1","2024-09-29","2025-09-27",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,0,20,2,20,1,12,"1","Large"
"304",60,"2","2024-09-01","2025-08-30",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,0,21,2,20,1,11,"1","Large"
"305",60,"3","2024-07-28","2025-07-26",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,0,21,1,22,1,11,"1","Large"
"306",60,"4","2024-06-30","2025-06-28",2,2,3.50877192982456,3.50877192982456,55,96.4912280701754,57,0,21,1,22,1,12,"1","Large"
"307",60,"5","2024-06-02","2025-05-31",0,0,0,0,58,100,58,0,22,0,24,0,12,"1","Large"
"308",60,"6","2024-04-28","2025-04-26",0,0,0,0,57,100,57,0,21,0,24,0,12,"1","Large"
"309",60,"7","2024-03-31","2025-03-29",2,2,3.38983050847458,3.38983050847458,57,96.6101694915254,59,1,22,1,22,0,13,"1","Large"
"310",60,"8","2024-02-25","2025-02-22",2,2,3.44827586206897,3.44827586206897,56,96.551724137931,58,1,22,1,21,0,13,"1","Large"
"311",60,"9","2024-01-28","2025-01-25",2,2,3.38983050847458,3.38983050847458,57,96.6101694915254,59,1,20,1,24,0,13,"1","Large"
"312",60,"10","2023-12-31","2024-12-28",2,2,3.33333333333333,3.33333333333333,58,96.6666666666667,60,1,20,1,24,0,14,"1","Large"
"313",60,"11","2023-12-03","2024-11-30",2,2,3.38983050847458,3.38983050847458,57,96.6101694915254,59,1,20,1,23,0,14,"1","Large"
"314",60,"12","2023-10-29","2024-10-26",4,4,6.77966101694915,6.77966101694915,55,93.2203389830508,59,2,19,2,22,0,14,"1","Large"
"315",60,"13","2023-10-01","2024-09-28",4,4,6.77966101694915,6.77966101694915,55,93.2203389830508,59,2,20,2,23,0,12,"1","Large"
"316",60,"14","2023-09-03","2024-08-31",4,4,6.66666666666667,6.66666666666667,56,93.3333333333333,60,2,21,2,22,0,13,"1","Large"
"317",60,"15","2023-07-30","2024-07-27",4,4,6.77966101694915,6.77966101694915,55,93.2203389830508,59,2,19,2,23,0,13,"1","Large"
"318",60,"16","2023-07-02","2024-06-29",4,4,6.66666666666667,6.66666666666667,56,93.3333333333333,60,2,20,2,23,0,13,"1","Large"
"319",60,"17","2023-05-28","2024-05-25",4,4,6.66666666666667,6.66666666666667,56,93.3333333333333,60,2,20,2,22,0,14,"1","Large"
"320",60,"18","2023-04-30","2024-04-27",4,4,6.77966101694915,6.77966101694915,55,93.2203389830508,59,2,20,2,22,0,13,"1","Large"
"321",60,"19","2023-04-02","2024-03-30",3,3,5.17241379310345,5.17241379310345,55,94.8275862068966,58,1,19,1,24,1,12,"1","Large"
"322",60,"20","2023-02-26","2024-02-24",3,3,5.08474576271187,5.08474576271187,56,94.9152542372881,59,1,21,1,23,1,12,"1","Large"
"323",60,"21","2023-01-29","2024-01-27",3,3,5.08474576271187,5.08474576271187,56,94.9152542372881,59,1,22,1,22,1,12,"1","Large"
"324",60,"22","2023-01-01","2023-12-30",3,3,5.26315789473684,5.26315789473684,54,94.7368421052632,57,1,21,1,22,1,11,"1","Large"
"325",63,"1","2024-09-29","2025-09-27",2,1,3.92156862745098,1.96078431372549,49,96.078431372549,51,1,19,0,0,1,30,"1","Large"
"326",63,"2","2024-09-01","2025-08-30",2,1,4,2,48,96,50,1,19,0,0,1,29,"1","Large"
"327",63,"3","2024-07-28","2025-07-26",2,2,3.84615384615385,3.84615384615385,50,96.1538461538462,52,1,19,0,0,1,31,"1","Large"
"328",63,"4","2024-06-30","2025-06-28",2,1,3.92156862745098,1.96078431372549,49,96.078431372549,51,1,19,0,0,1,30,"1","Large"
"329",63,"5","2024-06-02","2025-05-31",2,1,3.92156862745098,1.96078431372549,49,96.078431372549,51,1,17,0,0,1,32,"1","Large"
"330",63,"6","2024-04-28","2025-04-26",2,2,3.77358490566038,3.77358490566038,51,96.2264150943396,53,1,17,0,0,1,34,"1","Large"
"331",63,"7","2024-03-31","2025-03-29",2,2,3.7037037037037,3.7037037037037,52,96.2962962962963,54,1,17,0,0,1,35,"1","Large"
"332",63,"8","2024-02-25","2025-02-22",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,18,0,0,1,36,"1","Large"
"333",63,"9","2024-01-28","2025-01-25",2,2,3.84615384615385,3.84615384615385,50,96.1538461538462,52,1,17,0,0,1,33,"1","Large"
"334",63,"10","2023-12-31","2024-12-28",3,3,5.45454545454545,5.45454545454545,52,94.5454545454545,55,2,18,0,0,1,34,"1","Large"
"335",63,"11","2023-12-03","2024-11-30",3,3,5.55555555555556,5.55555555555556,51,94.4444444444444,54,2,20,0,0,1,31,"1","Large"
"336",63,"12","2023-10-29","2024-10-26",2,2,3.63636363636364,3.63636363636364,53,96.3636363636364,55,1,21,0,0,1,32,"1","Large"
"337",63,"13","2023-10-01","2024-09-28",1,1,1.85185185185185,1.85185185185185,53,98.1481481481482,54,1,18,0,0,0,35,"1","Large"
"338",63,"14","2023-09-03","2024-08-31",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,1,19,0,0,0,36,"1","Large"
"339",63,"15","2023-07-30","2024-07-27",1,1,1.85185185185185,1.85185185185185,53,98.1481481481482,54,1,19,0,0,0,34,"1","Large"
"340",63,"16","2023-07-02","2024-06-29",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,1,21,0,0,0,34,"1","Large"
"341",63,"17","2023-05-28","2024-05-25",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,1,22,0,0,0,33,"1","Large"
"342",63,"18","2023-04-30","2024-04-27",1,1,1.75438596491228,1.75438596491228,56,98.2456140350877,57,1,25,0,0,0,31,"1","Large"
"343",63,"19","2023-04-02","2024-03-30",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,26,0,0,1,28,"1","Large"
"344",63,"20","2023-02-26","2024-02-24",2,2,3.63636363636364,3.63636363636364,53,96.3636363636364,55,1,27,0,0,1,26,"1","Large"
"345",63,"21","2023-01-29","2024-01-27",2,2,3.57142857142857,3.57142857142857,54,96.4285714285714,56,1,28,0,0,1,26,"1","Large"
"346",63,"22","2023-01-01","2023-12-30",1,1,1.78571428571429,1.78571428571429,55,98.2142857142857,56,0,30,0,0,1,25,"1","Large"
"347",72,"1","2024-09-29","2025-09-27",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,2,14,0,19,3,19,"2","Large"
"348",72,"2","2024-09-01","2025-08-30",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,2,12,0,21,3,19,"2","Large"
"349",72,"3","2024-07-28","2025-07-26",4,4,7.01754385964912,7.01754385964912,53,92.9824561403509,57,1,13,0,21,3,19,"1","Large"
"350",72,"4","2024-06-30","2025-06-28",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,14,0,20,4,18,"2","Large"
"351",72,"5","2024-06-02","2025-05-31",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,15,0,20,4,17,"2","Large"
"352",72,"6","2024-04-28","2025-04-26",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,13,0,21,4,18,"2","Large"
"353",72,"7","2024-03-31","2025-03-29",5,5,8.7719298245614,8.7719298245614,52,91.2280701754386,57,1,13,0,20,4,19,"2","Large"
"354",72,"8","2024-02-25","2025-02-22",5,5,8.47457627118644,8.47457627118644,54,91.5254237288136,59,1,13,0,22,4,19,"2","Large"
"355",72,"9","2024-01-28","2025-01-25",6,6,10.3448275862069,10.3448275862069,52,89.6551724137931,58,2,11,0,22,4,19,"2","Large"
"356",72,"10","2023-12-31","2024-12-28",5,5,8.47457627118644,8.47457627118644,54,91.5254237288136,59,2,12,0,21,3,21,"2","Large"
"357",72,"11","2023-12-03","2024-11-30",5,5,8.62068965517241,8.62068965517241,53,91.3793103448276,58,2,12,0,21,3,20,"2","Large"
"358",72,"12","2023-10-29","2024-10-26",5,5,8.47457627118644,8.47457627118644,54,91.5254237288136,59,2,14,0,20,3,20,"2","Large"
"359",72,"13","2023-10-01","2024-09-28",4,4,6.89655172413793,6.89655172413793,54,93.1034482758621,58,2,16,0,19,2,19,"1","Large"
"360",72,"14","2023-09-03","2024-08-31",4,4,6.77966101694915,6.77966101694915,55,93.2203389830508,59,2,16,0,19,2,20,"1","Large"
"361",72,"15","2023-07-30","2024-07-27",4,4,6.66666666666667,6.66666666666667,56,93.3333333333333,60,2,15,0,20,2,21,"1","Large"
"362",72,"16","2023-07-02","2024-06-29",3,3,5,5,57,95,60,2,14,0,21,1,22,"1","Large"
"363",72,"17","2023-05-28","2024-05-25",4,4,6.55737704918033,6.55737704918033,57,93.4426229508197,61,3,13,0,21,1,23,"1","Large"
"364",72,"18","2023-04-30","2024-04-27",4,4,6.55737704918033,6.55737704918033,57,93.4426229508197,61,3,13,0,21,1,23,"1","Large"
"365",72,"19","2023-04-02","2024-03-30",3,3,5,5,57,95,60,3,13,0,22,0,22,"1","Large"
"366",72,"20","2023-02-26","2024-02-24",2,2,3.27868852459016,3.27868852459016,59,96.7213114754098,61,2,13,0,24,0,22,"1","Large"
"367",72,"21","2023-01-29","2024-01-27",1,1,1.66666666666667,1.66666666666667,59,98.3333333333333,60,1,12,0,24,0,23,"1","Large"
"368",72,"22","2023-01-01","2023-12-30",2,2,3.38983050847458,3.38983050847458,57,96.6101694915254,59,2,12,0,25,0,20,"1","Large"
"369",85,"1","2024-09-29","2025-09-27",0,0,0,0,8,100,8,0,8,0,0,0,0,NA,"Small"
"370",85,"2","2024-09-01","2025-08-30",0,0,0,0,8,100,8,0,8,0,0,0,0,NA,"Small"
"371",85,"3","2024-07-28","2025-07-26",0,0,0,0,11,100,11,0,11,0,0,0,0,"1","Small"
"372",85,"4","2024-06-30","2025-06-28",0,0,0,0,12,100,12,0,12,0,0,0,0,"1","Small"
"373",85,"5","2024-06-02","2025-05-31",0,0,0,0,12,100,12,0,12,0,0,0,0,"1","Small"
"374",85,"6","2024-04-28","2025-04-26",0,0,0,0,14,100,14,0,14,0,0,0,0,"1","Small"
"375",85,"7","2024-03-31","2025-03-29",0,0,0,0,16,100,16,0,16,0,0,0,0,"1","Small"
"376",85,"8","2024-02-25","2025-02-22",0,0,0,0,17,100,17,0,17,0,0,0,0,"1","Small"
